video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR00961,true,stalled_or_broken_down_vehicle,0.000,13.034,A vehicle is stopped abnormally in the roadway.
TR00963,true,stalled_or_broken_down_vehicle,0.000,13.500,A vehicle is stopped abnormally in the roadway.
TR00964,true,stalled_or_broken_down_vehicle,0.850,3.790,"A red truck traveling straight in the third lane strikes a red motorcycle crossing from left to right in a T-bone collision, which throws the rider onto the pavement. The force of the impact deflects the truck toward the right before it veers across the lanes and crashes into the median divider at the bottom left of the frame, where it comes to a complete stall. The accident is caused by the motorcyclist failing to yield the right-of-way to the oncoming truck while crossing the intersection."
TR00965,true,stalled_or_broken_down_vehicle,3.000,8.400,"A white truck carrying long red pipes experiences a cargo failure at the intersection, where the unsecured red objects slide backward off the truck bed. This sudden shift in weight causes the front of the vehicle to lift upwards off the ground as the load falls, leaving the truck stalled at the intersection. The root cause of the anomaly is the improper balancing or securing of the cargo, which led to the destabilization of the vehicle during transit."
TR00966,true,stalled_or_broken_down_vehicle,1.600,15.800,"A white hatchback performs a reversing maneuver in the parking lot but fails to maintain proper spatial awareness, leading to a rear-end collision with a parked red hatchback and a parked white hatchback. The force of the impact slightly deflects both stationary vehicles from their original positions before the reversing white hatchback eventually stalls. The accident is caused by the reversing driver's failure to monitor their surroundings and control the vehicle's path, resulting in a violation of the right-of-way of the safely parked cars."
TR00967,true,stalled_or_broken_down_vehicle,0.000,17.967,A vehicle is stopped abnormally in the roadway.
TR00968,true,stalled_or_broken_down_vehicle,3.000,8.180,"A white sedan traveling in lane 4 abruptly initiates a left turn across multiple lanes of traffic, resulting in a collision with a white hatchback moving straight in lane 3. The impact causes the white sedan to spin twice across the roadway before coming to a stop in the left-side parking lane, while the white hatchback is left stalled in the middle of lane 3. The accident was caused by the white sedan driver's failure to yield the right-of-way and the decision to make an unsafe turn across active travel lanes."
TR00969,true,stalled_or_broken_down_vehicle,0.000,16.334,A vehicle is stopped abnormally in the roadway.
TR00970,true,stalled_or_broken_down_vehicle,0.000,10.167,A vehicle is stopped abnormally in the roadway.
TR00971,true,stalled_or_broken_down_vehicle,0.000,15.200,A vehicle is stopped abnormally in the roadway.
TR00972,true,stalled_or_broken_down_vehicle,0.000,13.867,A vehicle is stopped abnormally in the roadway.
TR00973,true,stalled_or_broken_down_vehicle,0.000,13.667,A vehicle is stopped abnormally in the roadway.
TR00974,true,stalled_or_broken_down_vehicle,0.000,18.334,A vehicle is stopped abnormally in the roadway.
TR00975,true,stalled_or_broken_down_vehicle,0.000,17.800,A vehicle is stopped abnormally in the roadway.
TR00976,true,stalled_or_broken_down_vehicle,0.000,15.700,A vehicle is stopped abnormally in the roadway.
TR00977,true,stalled_or_broken_down_vehicle,0.000,10.534,A vehicle is stopped abnormally in the roadway.
TR00978,true,stalled_or_broken_down_vehicle,3.000,3.670,"A black pickup truck collides head-on with a motorcycle at the top right of the frame. The collision is caused by the rash and aggressive driving of the pickup truck, which rapidly re-entered the roadway from the left and drove directly into the path of the motorcycle, which had previously performed a U-turn and was moving toward the center of the frame. Both vehicles become stalled following the impact, disrupting the flow of the surrounding traffic."
TR00979,true,stalled_or_broken_down_vehicle,0.000,17.300,A vehicle is stopped abnormally in the roadway.
TR00980,true,stalled_or_broken_down_vehicle,0.000,13.234,A vehicle is stopped abnormally in the roadway.
TR00981,true,stalled_or_broken_down_vehicle,0.000,11.300,A vehicle is stopped abnormally in the roadway.
TR00982,true,stalled_or_broken_down_vehicle,0.000,10.800,A vehicle is stopped abnormally in the roadway.
TR00983,true,stalled_or_broken_down_vehicle,0.000,14.000,A vehicle is stopped abnormally in the roadway.
TR00984,true,stalled_or_broken_down_vehicle,0.000,17.667,A vehicle is stopped abnormally in the roadway.
TR00985,true,stalled_or_broken_down_vehicle,3.000,7.540,"A white SUV traveling in Lane 2 collides with a silver sedan moving in the same direction, causing the SUV to lose control and flip upside down. The force of the impact results in immediate damage to both vehicles, with the silver sedan stalling first and the white SUV sliding to a complete stop on its roof. The anomaly was caused by the white SUV failing to maintain a safe following distance and speed relative to the lead vehicle on the wet road surface."
TR00986,true,stalled_or_broken_down_vehicle,3.000,8.270,"A white van traveling at high speed ignores a red light and violently rear-ends a stopped red sedan in the third lane. The force of the impact pushes the red sedan forward into a pedestrian crossing, where it strikes a pedestrian; the white van then T-bones a stopped white SUV in the adjacent second lane and also strikes the pedestrian. The root cause of the incident is the van driver's failure to obey the traffic signal and reduce speed for stationary traffic. Following the multi-vehicle collision, the white van changes lanes and flees the scene, leaving the red sedan and white SUV stalled and blocking the intersection."
TR00987,true,stalled_or_broken_down_vehicle,0.000,17.834,A vehicle is stopped abnormally in the roadway.
TR00988,true,stalled_or_broken_down_vehicle,0.000,13.367,A vehicle is stopped abnormally in the roadway.
TR00989,true,stalled_or_broken_down_vehicle,0.000,11.000,A vehicle is stopped abnormally in the roadway.
TR00990,true,stalled_or_broken_down_vehicle,1.870,6.030,"A white hatchback loses control on a wet road and crashes head-on into the median barrier, causing the vehicle to flip onto its side and spin violently across multiple lanes. A white sedan following in the adjacent lane swerves to the right to avoid the spinning hatchback, but subsequently collides head-on with the roadside barrier. Both vehicles stall across the roadway, creating a significant obstruction. The root cause of the anomaly was the hatchback driver's loss of vehicle control, likely exacerbated by the slippery road conditions, which triggered a chain reaction leading to the second collision."
TR00991,true,stalled_or_broken_down_vehicle,0.000,14.200,A vehicle is stopped abnormally in the roadway.
TR00992,true,stalled_or_broken_down_vehicle,3.000,5.610,"A black sedan slides diagonally across the road, striking a black car on its right side before colliding head-on with a white hatchback on a snow-covered path. The impact continues as the black sedan hits a stalled sedan from the front, forcing the stalled vehicle to dip down the slope toward the riverbank. This sequence of collisions is caused by the black sedan's loss of traction on the slippery, snow-covered surface, which rendered the driver unable to steer or brake effectively."
TR00993,true,stalled_or_broken_down_vehicle,0.000,17.534,A vehicle is stopped abnormally in the roadway.
TR00994,true,stalled_or_broken_down_vehicle,0.000,13.300,A vehicle is stopped abnormally in the roadway.
TR00995,true,stalled_or_broken_down_vehicle,0.000,17.367,A vehicle is stopped abnormally in the roadway.
TR00996,true,stalled_or_broken_down_vehicle,0.000,15.000,A vehicle is stopped abnormally in the roadway.
TR00997,true,stalled_or_broken_down_vehicle,0.000,17.134,A vehicle is stopped abnormally in the roadway.
TR00998,true,stalled_or_broken_down_vehicle,0.000,17.067,A vehicle is stopped abnormally in the roadway.
TR00999,true,stalled_or_broken_down_vehicle,3.000,6.160,"A heavy red truck traveling in the third lane sideswipes a white SUV that is attempting a lane change, causing the truck to veer sharply into the median. After striking the median structure, the red truck plows into three stalled scooters waiting at the median opening near a crosswalk. The collision causes a chaotic scene where scooter riders and a nearby pedestrian are forced to flee on foot toward the left side of the frame to avoid being crushed. The root cause of the multi-vehicle pile-up is the red truck's initial collision with the SUV, which led to a loss of vehicle control and an intrusion into the safe waiting area of the vulnerable road users."
TR01000,true,stalled_or_broken_down_vehicle,0.000,12.500,A vehicle is stopped abnormally in the roadway.
TR01001,true,stalled_or_broken_down_vehicle,0.000,11.834,A vehicle is stopped abnormally in the roadway.
TR01002,true,stalled_or_broken_down_vehicle,0.000,16.134,A vehicle is stopped abnormally in the roadway.
TR01003,true,stalled_or_broken_down_vehicle,0.460,11.030,"A white sedan traveling in lane 3 loses grip and control, causing it to veer sharply across lane 4 and collide with a roadside divider and bushes. The force of the impact causes the vehicle to topple and turn before it finally comes to a complete rest stalled in lane 4. The incident is a single-vehicle accident resulting from the driver's loss of vehicle control, which led to an unintended departure from the travel lane and a subsequent severe collision."
TR01004,true,stalled_or_broken_down_vehicle,0.530,4.590,"A white sedan enters the frame in lane 5 and suddenly loses control, resulting in a head-on collision with the metal median barrier. The force of the impact breaks the barrier, sending the white sedan skidding uncontrollably across lanes 4 and 3 into lane 2, where it violently collides with a gray sedan traveling straight. This second impact forces the gray sedan to skid into lane 1, while the white sedan comes to a complete stall in lane 2. The incident was caused by the white sedan driver's failure to maintain their lane, leading to a sequence of collisions that obstructed the roadway."
TR01005,true,stalled_or_broken_down_vehicle,0.000,14.400,A vehicle is stopped abnormally in the roadway.
TR01006,true,stalled_or_broken_down_vehicle,0.000,12.834,A vehicle is stopped abnormally in the roadway.
TR01007,true,stalled_or_broken_down_vehicle,1.930,6.660,"A black truck moving straight in the second lane fails to apply its brakes and crashes into the rear of several stationary vehicles waiting at an intersection, triggering a violent multi-vehicle pile-up involving a black car and other vehicles. The force of the impact causes a chain reaction among the stopped cars, and the truck subsequently stalls between the first and second lanes by 00:06.66. The root cause of the accident is the truck driver's failure to observe the stopped traffic and maintain speed control, making the collision inevitable."
TR01008,true,stalled_or_broken_down_vehicle,0.000,17.700,A vehicle is stopped abnormally in the roadway.
TR01010,true,stalled_or_broken_down_vehicle,0.000,14.300,A vehicle is stopped abnormally in the roadway.
TR01011,true,stalled_or_broken_down_vehicle,0.000,16.400,A vehicle is stopped abnormally in the roadway.
TR01012,true,stalled_or_broken_down_vehicle,1.270,5.090,"A silver sedan traveling straight in lane 6 suddenly veers to the left, crossing multiple lanes before colliding head-on with the planted median divider at 00:01.83. The force of the impact causes the vehicle to rotate across the roadway until it finally stalls and comes to a complete stop in lane 8. This anomaly was caused by the driver losing control or making an abrupt, unsafe steering maneuver, violating lane discipline on a highway where vehicles are required to maintain a straight path."
TR01015,true,stalled_or_broken_down_vehicle,3.000,5.670,"A black sedan entering from the left T-bones a mini-truck as it completes a right turn at an intersection, causing the sedan to stall shortly after the impact. The force of the initial T-bone collision propels the mini-truck across the roadway to the right, where it subsequently crashes head-on into a parked silver sedan. The primary cause of the anomaly was the black sedan's failure to yield to the mini-truck already in the intersection, with the wet, slippery road conditions further reducing vehicle control and contributing to the secondary impact."
TR01016,true,stalled_or_broken_down_vehicle,0.000,15.867,A vehicle is stopped abnormally in the roadway.
TR01017,true,stalled_or_broken_down_vehicle,0.000,12.967,A vehicle is stopped abnormally in the roadway.
TR01018,true,stalled_or_broken_down_vehicle,0.000,11.667,A vehicle is stopped abnormally in the roadway.
TR01019,true,stalled_or_broken_down_vehicle,0.000,13.634,A vehicle is stopped abnormally in the roadway.
TR01020,true,stalled_or_broken_down_vehicle,0.000,15.334,A vehicle is stopped abnormally in the roadway.
TR01021,true,stalled_or_broken_down_vehicle,0.000,11.734,A vehicle is stopped abnormally in the roadway.
TR01022,true,stalled_or_broken_down_vehicle,2.640,5.180,"A white truck traveling straight through the intersection collides with the side of a red hazardous liquid truck that is attempting a left turn, resulting in a violent T-bone collision. The force of the impact causes both heavy vehicles to roll over onto their sides, accompanied by a large cloud of dust or vapor. Both trucks then slide across the pavement and come to a complete stall in the middle of the intersection. The accident was caused by the driver of the red hazardous liquid truck failing to yield the right-of-way to the oncoming white truck while executing the turn."
TR01023,true,stalled_or_broken_down_vehicle,0.000,15.467,A vehicle is stopped abnormally in the roadway.
TR01024,true,stalled_or_broken_down_vehicle,1.740,4.580,"An orange truck collides with a long red and white truck in a T-bone collision in the middle of the intersection. The red and white truck was already stalled diagonally across multiple lanes, creating a significant hazard; the orange truck, having recently changed lanes, failed to maintain proper situational awareness and speed control, striking the stationary vehicle and pushing it slightly to the right."
TR01025,true,stalled_or_broken_down_vehicle,3.000,5.940,"A black sedan illegally drives through a red light and T-bones a yellow sedan in the center of the intersection. The high-impact collision causes both vehicles to stall and remain disabled in the middle of the roadway. The root cause of the accident is the black sedan driver's failure to obey the traffic signal, which led to a direct conflict with the yellow sedan that had the right-of-way."
TR01026,true,stalled_or_broken_down_vehicle,1.410,2.090,"A gray sedan traveling straight from the left collides with a white truck moving straight through the intersection in a T-bone collision. The impact is severe, causing the white truck to be deflected and begin to overturn onto its side while the gray sedan spins and stalls. The accident was caused by a failure to yield the right of way, as the gray sedan entered the intersection and struck the truck despite a blinking yellow traffic light signaling the need for caution."
TR01027,true,stalled_or_broken_down_vehicle,0.000,14.667,A vehicle is stopped abnormally in the roadway.
TR01028,true,stalled_or_broken_down_vehicle,2.190,4.240,"A white van traveling in lane 1 on the right side of the roadway rear-ends a black car that is slowing or stopped ahead of it. The collision causes both vehicles to lose momentum and eventually come to a complete stop, stalling in the active lane. The accident is caused by the white van driver's failure to maintain a safe following distance and an inability to decelerate in time to avoid the slower vehicle in front."
TR01029,true,stalled_or_broken_down_vehicle,2.200,11.000,"A black car initiates an unsafe lane change from the left to the right lane on the right-side roadway, colliding with a red truck traveling in the adjacent lane at 00:04.29. The impact causes the black car to lose control and veer into the median bushes, where it strikes a roadside sign and stalls by 00:07.14. Simultaneously, the red truck drifts into the chevron-marked gore area and partially tips over, spilling its white cargo across the roadway by 00:09.73. The accident was caused by the black car's driver failing to yield the right-of-way to the established truck during the lane change."
