video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR00117,true,vehicle_blocking_traffic,3.000,8.000,"A black sedan traveling straight from the top of the frame fails to yield and enters the intersection against a red light, resulting in a violent T-bone collision with a yellow sedan moving straight from the left. The force of the impact causes the black sedan to spin, rotate, and flip over after striking a steel pole on the median, while the yellow sedan stalls immediately within the intersection. This severe accident, caused by the black sedan's failure to obey the traffic signal, obstructs the intersection and forces nearby vehicles, including a white box truck and a silver sedan, to come to a complete stop."
TR00118,true,vehicle_blocking_traffic,3.000,8.000,"A motorcycle traveling on the right side of the road executes a passing maneuver by overtaking a dark car. Given the sparse traffic conditions and the motorcycle's higher rate of speed compared to the surrounding passenger vehicles, the rider is able to move past the slower dark car smoothly and maintain a steady course without obstructing other traffic."
TR00119,true,vehicle_blocking_traffic,0.000,4.000,"A white car travels straight through the middle lane of the underpass, maintaining a consistent speed and position within its lane boundaries. Because there are no traffic signals, obstructions, or other vehicles in its immediate path, the car proceeds without interruption, following the standard flow of traffic for a free-flowing urban roadway at night."
TR00120,true,vehicle_blocking_traffic,0.000,5.000,"A yellow taxi enters the leftmost lane and comes to a complete stop adjacent to a transit stop area, while a black car and a silver car continue driving straight in the middle and right lanes. The taxi's decision to stop is consistent with the layout of the road, as it utilizes the designated transit zone to pull over without obstructing the flow of the primary travel lanes, allowing the other vehicles to maintain their speed."
TR00121,true,vehicle_blocking_traffic,3.000,9.000,"A white bus performing a wide right turn encroaches into the path of a white SUV traveling straight through the intersection, resulting in a collision between the front left corner of the SUV and the front right side of the bus. Both vehicles come to an abrupt halt in the center of the intersection, obstructing the flow of traffic. The incident was caused by the bus driver making an improper turn without yielding to the SUV, which had the right of way."
TR00122,true,vehicle_blocking_traffic,3.000,8.000,"A black car enters the frame in the right lane and drives steadily toward the camera, maintaining a constant speed and staying centered within its lane. Because the road is a free-flowing multi-lane highway with no signals or congestion, the vehicle is able to proceed without obstruction or the need for any lane-changing maneuvers, following the natural curve of the road."
TR00123,true,vehicle_blocking_traffic,3.000,8.000,"Two dark cars traveling away from the camera navigate through the outbound lanes, carefully passing a stationary police vehicle that is partially obstructing the roadway. The vehicles maintain a steady speed and adjust their positioning to bypass the emergency vehicle and its flashing blue lights, following standard traffic protocols for navigating around a roadside obstruction while the signal remains green."
TR00124,true,vehicle_blocking_traffic,3.000,8.000,"A white van enters the frame in the left lane and drives straight towards the camera, maintaining a consistent speed and lane position until it exits the view at 00:00:17. This movement is part of a free-flowing traffic pattern where the driver adheres to lane markings and proceeds without obstruction, as there are no traffic signals or conflicting vehicle maneuvers to necessitate a change in speed or direction."
TR00125,true,vehicle_blocking_traffic,3.000,8.000,"A white car travels straight along the right side of the road, moving away from the camera at a steady pace. The vehicle maintains a consistent trajectory within its lane, reflecting a free-flowing traffic state with no obstructions or conflicting vehicles, allowing the driver to proceed without needing to decelerate or maneuver."
TR00126,true,vehicle_blocking_traffic,0.000,3.000,"A white SUV travels away from the camera in the rightmost lane of the left carriageway, maintaining a steady speed and a consistent lane position. This movement represents a standard free-flowing highway transit where the vehicle adheres to the right-hand lane convention on a multi-lane divided road, ensuring an unobstructed path for any faster vehicles that may need to pass in the lanes to its left."
TR00127,true,vehicle_blocking_traffic,3.000,11.730,"Two large trucks traveling in lane 3 collide head-on, causing both vehicles to flip over and stall across lanes 2 and 3. The collision creates a massive obstruction that brings following traffic to a complete halt, including a sedan in lane 2 and a white van in lane 3. The accident was caused by the trucks losing control due to excessive speed within the confined tunnel environment, leading to a violent rollover that blocked the roadway."
TR00128,true,vehicle_blocking_traffic,3.000,6.660,"A black sedan initiates a left turn across an intersection, failing to yield the right-of-way to another black sedan traveling straight. This results in a T-bone collision at the center of the frame, which deflects the straight-moving vehicle toward the right and pushes the turning sedan toward the bottom right. The turning sedan subsequently collides with a parked silver station wagon, leaving all three vehicles stalled and obstructing the roadway. The root cause of the accident was the turning driver's failure to yield to oncoming traffic, making the collision inevitable once the turn was committed."
TR00129,true,vehicle_blocking_traffic,0.000,30.000,"A severe traffic collision has left a white car overturned on the sidewalk and a white motorcycle lying on its side in the middle of an urban intersection. Extensive debris is scattered across the roadway and zebra crosswalk, creating a significant obstruction that forces passing vehicles, including a city bus and taxis, to slow down and maneuver cautiously. Bystanders have gathered at the scene, with some engaging in heated arguments and physical pushing, until police vehicles arrive with flashing lights to manage the chaotic situation. The root cause of the collision is not captured in the footage, as the recording begins after the impact has already occurred."
TR00131,true,vehicle_blocking_traffic,1.540,6.670,"A yellow sedan loses control on a wet road and crashes into the rear of a parked black sedan, causing the yellow vehicle to slide sideways across the active traffic lanes. As the yellow sedan obstructs the path of oncoming traffic, a white SUV traveling straight in the adjacent lane strikes the side of the yellow sedan in a T-bone collision. The root cause of the sequence is the yellow sedan driver's loss of vehicle control, likely exacerbated by slippery road conditions, which led to the initial impact and subsequent obstruction of the white SUV's right-of-way."
TR00132,true,vehicle_blocking_traffic,0.000,6.000,"A red car travels straight along the right carriageway, moving toward the camera. The vehicle maintains a steady speed in one of the open lanes, successfully bypassing a dense, stationary queue of commercial trucks that are blocking the rightmost lane and shoulder. This movement follows standard highway flow, where passenger vehicles utilize available open lanes to maintain momentum while avoiding gridlock caused by stopped heavy machinery."
TR00133,true,vehicle_blocking_traffic,3.000,7.000,"A white car enters the frame from the distance on the left side of the road and maintains a steady, straight path toward the camera. Because the roadway is clear of other vehicles and there are no signals or obstructions to impede its progress, the car continues at a constant speed in its lane until it passes through the focal area by 00:00:13."
TR00134,true,vehicle_blocking_traffic,3.000,8.000,"A yellow taxi travels straight along the elevated side road on the left side of the frame, maintaining a steady pace in the same direction as the main traffic flow. Because there are no signals, intersections, or other vehicles obstructing this specific lane, the taxi proceeds unimpeded through the scene, demonstrating a typical free-flowing traffic state on a secondary road."
TR00135,true,vehicle_blocking_traffic,3.000,8.600,"A red sedan commits a severe traffic violation by running a red light, driving straight from the bottom of the frame into the intersection where it T-bones a white sedan crossing from the left at 00:06.73. The force of the impact deflects the white sedan to its left and the red sedan to its right. Consequently, the white sedan slides off the road and stalls on the snowy shoulder at the top right, while the red sedan stalls in the middle of the road to the right of the intersection. The collision is caused by the red sedan driver's failure to obey the red traffic signal, resulting in both vehicles becoming disabled and obstructing the roadway."
TR00136,true,vehicle_blocking_traffic,3.000,8.000,"A yellow car travels straight through the frame, maintaining a steady pace and staying within its designated lane. Given the low traffic density and the absence of traffic signals or obstructions in this urban underpass section, the vehicle continues its forward trajectory without needing to decelerate or interact with other drivers, exemplifying a standard free-flowing traffic state."
TR00137,true,vehicle_blocking_traffic,3.000,9.000,"A dark sedan traveling toward the camera fails to stop and collides with the rear driver's side of a white taxi SUV that had previously come to a stop in the middle of the intersection. The collision occurs because the taxi SUV created an unexpected hazard by stopping in an active travel lane, and the driver of the dark sedan lacked the situational awareness or braking distance necessary to avoid the stationary vehicle. The impact causes both vehicles to come to an immediate halt, obstructing the flow of traffic."
TR00138,true,vehicle_blocking_traffic,0.000,5.000,"A motorcycle and several passenger cars travel straight through the left and middle lanes, maintaining a steady flow of traffic. While the leftmost and middle lanes remain clear, allowing these vehicles to proceed without obstruction, a white truck in the right lane moves at a slower pace, reflecting the localized congestion caused by a queue of heavy commercial vehicles. This distribution of speed demonstrates typical highway behavior where faster passenger vehicles utilize passing lanes to bypass slower-moving freight traffic."
TR00139,true,vehicle_blocking_traffic,0.350,6.660,"A white van begins driving erratically in a zig-zag pattern across the right carriageway, veering sharply to the left and colliding heavily with the central median barrier. The force of the impact causes the van to rebound and skid uncontrollably across multiple lanes toward the right side of the highway, generating a cloud of dust and debris. The van eventually comes to a complete stop in the far right lane, having lost control of the vehicle, which led to the collision and subsequent obstruction of traffic."
TR00140,true,vehicle_blocking_traffic,0.000,5.000,"A silver sedan and a blue and white bus converge in a bustling city intersection and collide in a T-bone accident, with the sedan striking the front-left side of the bus. The impact occurs around 00:02.00, causing the sedan to halt immediately while the bus pushes the car slightly before coming to a complete stop. This collision is caused by conflicting paths and a failure to yield the right-of-way within the congested intersection, leaving both vehicles immobilized and blocking a significant portion of the roadway by 00:05.00."
TR00141,true,vehicle_blocking_traffic,3.000,8.000,"A white car travels straight towards the bottom of the frame on the left side of the road, maintaining a steady speed and consistent lane position. Because the highway is free-flowing with light traffic and no signals or obstructions, the vehicle proceeds unimpeded, adhering to standard highway driving behavior by keeping a safe distance from other vehicles."
TR00142,true,vehicle_blocking_traffic,0.610,4.910,"A silver sedan pulls from a crossroad into the path of a red truck traveling straight on the main road, resulting in a violent T-bone collision. The force of the impact deflects the sedan to the right, dragging it across the wet pavement and crushing it against the white metal median barrier. Both vehicles eventually come to a complete stall, wedged against the barrier and obstructing the lane. The accident was caused by the sedan driver's failure to yield the right-of-way, while the wet road surface likely hindered the truck's ability to brake in time."
TR00143,true,vehicle_blocking_traffic,3.000,8.000,"A motorcycle traveling on the right side of the road overtakes a white car by utilizing a higher speed to pass it within the lane. This interaction occurs as the motorcycle maintains a faster pace than the slower-moving sedan, successfully navigating past it while both vehicles continue their straight trajectory in the absence of any obstructing traffic or signal restrictions."
TR00145,true,vehicle_blocking_traffic,2.000,5.000,"A white car travels straight along the right side of the road, moving away from the camera at a steady pace. Given the sparse traffic conditions and the absence of obstructions or signal changes, the vehicle maintains its lane and speed without any need to yield or deviate from its path, representing a standard flow of traffic on an open roadway."
TR00146,true,vehicle_blocking_traffic,3.000,8.000,"A white car continues to drive straight along the right side of the road, maintaining a consistent speed and staying within its designated lane. This movement is part of a free-flowing traffic pattern on a multi-lane urban highway where the absence of traffic signals and obstructions allows the vehicle to proceed without interruption or the need to yield."
TR00147,true,vehicle_blocking_traffic,0.000,4.000,"A white car travels straight along the left side of the road, maintaining a consistent speed and staying within its lane. Given the sparse late-night traffic and the absence of traffic signals or obstructions, the vehicle moves forward without interruption, following the standard flow of traffic for an unimpeded urban roadway."
TR00148,true,vehicle_blocking_traffic,3.000,8.000,"A white bus enters the scene from the bottom right and travels straight in the right lane moving away from the camera. The bus maintains a steady pace and stays within its lane markings, contributing to the overall free-flowing nature of the traffic. This movement is unobstructed as there are no traffic signals or intersecting vehicles, allowing the bus to proceed without needing to yield or change speed."
TR00149,true,vehicle_blocking_traffic,3.000,4.870,"A golden sedan traveling straight from the bottom of the frame and a gray sedan moving straight from the left collide in a forceful T-bone impact at the center of the intersection. The collision occurs because both drivers fail to notice one another and the gray sedan fails to yield the right-of-way to the golden sedan. This impact abruptly halts the forward momentum of both vehicles, leaving them disabled and stranded in the middle of the intersection, which subsequently blocks the roadway and disrupts the normal flow of traffic."
TR00150,true,vehicle_blocking_traffic,3.000,8.000,"A black car and a motorcycle enter the frame from the bottom right and travel straight away from the camera, with the car occupying the middle lane and the motorcycle positioned in the right lane. Due to the extremely sparse late-night traffic and the absence of nearby intersections or obstructions, both vehicles maintain a steady speed and straight trajectory, flowing freely according to standard lane discipline without any need for yielding or maneuvering."
TR00152,true,vehicle_blocking_traffic,0.000,6.000,"A black car on the right side of the road travels straight through the frame at a constant highway speed, maintaining its lane without deviation. Due to the sparse traffic conditions and the absence of signals or obstructions, the vehicle continues its forward progress uninterrupted, following standard highway driving protocols for a free-flowing road."
TR00153,true,vehicle_blocking_traffic,3.000,4.850,"A white sedan collides with the green guardrails on the right side of the roadway, causing the vehicle to deflect back toward the center of the road. This deflection leads to a secondary head-on collision with a large overturned truck that was already stalled across lanes 1 and 2. The crash is caused by the driver's inability to safely navigate around the massive road obstruction and spilled cargo, resulting in a multi-impact accident that leaves the sedan crashed into the stalled truck."
TR00154,true,vehicle_blocking_traffic,0.620,11.140,"A white truck traveling at a high rate of speed enters the intersection and swerves sharply to avoid a black sedan turning across its path. This sudden maneuver causes the truck to lose balance and tip onto its side, sliding across the asphalt and resulting in a head-on collision with a bus that had entered from the bottom right and stopped. The impact creates a large cloud of dust and debris, leaving the white truck stalled and blocking multiple lanes of traffic by 00:11.14. The accident was caused by the truck driver's excessive speed and failure to maintain vehicle stability during an evasive maneuver, making the collision unavoidable."
TR00155,true,vehicle_blocking_traffic,3.000,11.800,"A white van traveling in Lane 2 loses control, swerving into Lane 1 before making a sharp turn across the highway into Lane 3, where it forcefully collides with a blue open jeep. The severity of the impact causes the blue jeep to roll over violently, during which a person is ejected from the vehicle and lands motionless on the road. As the jeep rolls, it further collides with a white mini truck in Lane 4, deflecting it toward the right side of the frame. The event concludes with the white van and the overturned jeep coming to a complete stop and blocking multiple lanes of traffic. The root cause was the van driver's loss of vehicle control, which created an unpredictable trajectory that made the subsequent collisions unavoidable."
TR00156,true,vehicle_blocking_traffic,3.000,8.000,"A black SUV and a white car proceed steadily through the intersection, maintaining their respective lanes while the traffic signal remains green. The black SUV moves through the lower section of the frame while the white car continues in the rightmost lane, both following a consistent flow of traffic that is unobstructed by pedestrians or other vehicles, adhering to the right-of-way established by the green signal."
TR00157,true,vehicle_blocking_traffic,3.000,8.000,"An orange truck travels straight along the left side of the highway, maintaining a steady speed in the free-flowing carriageway. The vehicle proceeds forward without obstruction or interaction with other traffic, reflecting the light traffic density and unobstructed right-of-way present in the lanes moving away from the camera."
TR00158,true,vehicle_blocking_traffic,1.670,6.870,"A white truck loses control and crashes violently into the tunnel wall, causing it to overturn on its left side and roll across the roadway. This rollover generates a massive cloud of dust and debris, eventually leaving the truck stalled horizontally across the middle of the three lanes. The root cause is the truck driver's loss of vehicle control and failure to maintain a safe trajectory, which results in the complete blockage of all tunnel lanes."
TR00160,true,vehicle_blocking_traffic,3.000,8.000,"A motorcycle travels straight through the left lane, maintaining a steady pace and moving away from the camera. Because there are no traffic signals or obstructions in this section of the depressed highway, the motorcycle is able to maintain a consistent speed and flow, adhering to the general traffic pattern of the other vehicles on the road."
TR00161,true,vehicle_blocking_traffic,0.000,30.000,"A red car and a silver car travel straight along the left carriageway of the highway, maintaining a steady pace in a free-flowing environment. Both vehicles proceed forward without obstruction, adhering to the normal flow of traffic as they move away from the camera, demonstrating standard highway driving behavior in the absence of signals or congestion on this side of the median."
TR00162,true,vehicle_blocking_traffic,0.000,30.000,"A police car with its blue emergency lights activated travels straight toward the camera in the rightmost lane, maintaining a steady speed and course. The vehicle proceeds without obstruction through the clear, multi-lane city road, utilizing the rightmost lane to navigate the nighttime environment under a green signal phase."
TR00163,true,vehicle_blocking_traffic,0.000,5.000,"A white car and a white truck travel steadily away from the camera in the middle and right lanes of the right side of the highway, respectively. Both vehicles maintain their lanes and highway speeds, moving efficiently toward the top of the frame without obstruction, reflecting a free-flowing traffic state on that side of the divided highway."
TR00164,true,vehicle_blocking_traffic,3.000,8.000,"A black sedan travels straight through the middle lane, maintaining a consistent speed and a safe following distance from the vehicle ahead. The car follows the flow of traffic in a free-flowing environment with no signals or obstructions, adhering to lane markings and continuing its path without any maneuvers or interactions with other road users."
TR00166,true,vehicle_blocking_traffic,3.000,30.000,"A white van and a dark car travel through the intersection, smoothly bypassing a stationary white car stopped near the crosswalk. The white van navigates around the right side of the obstacle while the dark car passes on the left, both maintaining steady speeds and trajectories. This behavior demonstrates standard driver response to a roadway obstruction, where vehicles utilize available lane space to maintain flow while respecting the hazard lights of the stopped vehicle."
TR00167,true,vehicle_blocking_traffic,3.000,7.000,"A black car travels straight through the underpass from bottom to top, maintaining a steady pace and following its lane. Because there are no traffic signals, obstructions, or other vehicles in its immediate path, the car moves uninterrupted through the scene, demonstrating a typical free-flowing traffic pattern in a low-density environment."
TR00168,true,vehicle_blocking_traffic,0.470,6.360,"A large truck enters the intersection at a high rate of speed and fails to stop for the red light, violently rear-ending a white SUV and a red car that were stationary. The force of the impact pushes both vehicles forward through the center of the intersection, generating a large cloud of dust and scattering debris across the roadway. The vehicles ultimately stall in the center of the intersection, creating a total obstruction. The root cause of the anomaly is the truck driver's failure to adhere to the traffic signal and maintain a safe speed, making the collision inevitable."
TR00169,true,vehicle_blocking_traffic,3.000,8.000,"A white car travels straight along the left side of the multi-lane road, maintaining a steady pace and staying within its lane boundaries. Because the road is clear of other vehicles and there are no traffic signals or obstructions present, the car proceeds without any need to decelerate or change course, representing a standard, uninterrupted flow of nighttime traffic."
TR00170,true,vehicle_blocking_traffic,0.000,3.000,"A yellow taxi travels away from the camera along the left side of the multi-lane divided road, maintaining a steady pace within its lane. The vehicle proceeds through the scene under a green signal phase, allowing it to move unobstructed as part of the sparse, free-flowing traffic movement typical of the nighttime conditions."
TR00171,true,vehicle_blocking_traffic,3.000,11.000,"A black truck travels straight along the right carriageway, maintaining a steady speed and a consistent lane position. Because this side of the divided highway is experiencing low vehicle density and is free of traffic signals or obstructions, the truck is able to proceed without braking or interacting with other vehicles, following the standard flow of high-speed highway travel."
TR00172,true,vehicle_blocking_traffic,2.750,4.590,"A black sedan entering from the left fails to yield the right-of-way and enters the intersection against a green light for cross-traffic, resulting in a violent T-bone collision with a white sedan moving straight. Immediately following this initial impact, a red SUV traveling in the adjacent lane strikes the back of the white sedan in a secondary rear-end collision. The combined force of these impacts causes the vehicles to deflect and stall in the intersection, creating a cloud of debris and obstructing multiple lanes of traffic."
TR00173,true,vehicle_blocking_traffic,3.000,6.000,"A black car enters the frame from the bottom right and travels straight along the roadway, utilizing the rightmost lane to navigate around a stationary police vehicle parked in the center of the road. The driver maintains a steady speed and stays within the open lane, adhering to the traffic flow necessitated by the emergency vehicle's obstruction of the inner lanes."
TR00174,true,vehicle_blocking_traffic,0.800,2.930,"A black sedan traveling at high speed strikes a white hatchback in a severe T-bone collision at the center of a T-intersection. The force of the impact creates a massive cloud of dust and debris, deflecting the white hatchback to the right and pushing the black sedan forward. Both vehicles eventually stall at the center-right of the frame, blocking the roadway. The collision was caused by the white hatchback failing to yield the right-of-way when entering the main road from a side path, a situation exacerbated by the sedan's excessive speed and poor visibility due to hazy weather."
TR00175,true,vehicle_blocking_traffic,3.000,5.000,"A yellow car travels straight along the left side of the highway, maintaining a steady speed and staying within its lane. Given the free-flowing nature of the traffic and the absence of signals or obstructions, the vehicle proceeds without interruption, following the general flow of light nighttime traffic on the urban divided highway."
TR00176,true,vehicle_blocking_traffic,3.000,6.930,"A black sedan traveling in lane 3 strikes an animal crossing the highway and comes to an abrupt halt, causing a silver sedan behind it to stop suddenly to avoid a collision. However, a third dark-colored car fails to stop in time and rear-ends the silver sedan, pushing it forward into the rear of the black sedan. This sequence of events results in a multi-vehicle pile-up that leaves all three cars stalled and blocking the active lane. The root cause was the unpredictable intrusion of an animal onto the highway, which triggered the initial emergency stop and subsequent chain-reaction collisions due to the third driver's failure to maintain a safe following distance."
TR00177,true,vehicle_blocking_traffic,0.000,5.000,"A yellow taxi travels straight toward the camera in the left lanes of a multi-lane underpass, maintaining a steady pace and following the road's trajectory. The vehicle adheres to the lane markings and proceeds without obstruction, reflecting a standard flow of traffic in a light-volume nighttime environment where no signals or intersecting traffic interfere with its path."
TR00178,true,vehicle_blocking_traffic,3.000,8.000,"A motorcycle enters the right lane traveling away from the camera and maintains a steady, straight course, moving at a noticeably higher speed than the accompanying black car in the left lane. The vehicle adheres to the lane markings and proceeds without obstruction, reflecting a standard free-flowing traffic pattern where faster vehicles utilize the available roadway to maintain their pace."
TR00179,true,vehicle_blocking_traffic,3.000,8.000,"A yellow car, which appears to be a taxi, travels straight along the roadway, maintaining a consistent speed and staying within its lane. The vehicle follows the general flow of light, free-flowing traffic, passing through the scene without any interaction with other vehicles or deviations from its path, demonstrating standard driving behavior in an unobstructed city road environment."
TR02750,true,vehicle_blocking_traffic,4.000,9.000,"A yellow taxi traveling in the rightmost lane drives straight through the intersection, smoothly bypassing a queue of stationary vehicles stopped at the crosswalk in the center lanes. The taxi maintains its speed and lane position, utilizing the only unobstructed path available while the other vehicles remain halted due to a red traffic signal, demonstrating a standard navigation of a localized traffic bottleneck."
TR02760,true,vehicle_blocking_traffic,12.000,17.000,"A white van enters the frame in the left lane and drives straight towards the camera, maintaining a consistent speed and lane position until it exits the view at 00:00:17. This movement is part of a free-flowing traffic pattern where the driver adheres to lane markings and proceeds without obstruction, as there are no traffic signals or conflicting vehicle maneuvers to necessitate a change in speed or direction."
TR02770,true,vehicle_blocking_traffic,5.000,10.000,"A red car travels straight along the left road, maintaining a steady speed and lane position. Because the traffic flow is sparse and there are no signals or obstructions present, the vehicle continues unimpeded through the scene, adhering to the established flow of the multi-lane arterial route."
TR02780,true,vehicle_blocking_traffic,10.000,15.000,"A black SUV and a white car proceed steadily through the intersection, maintaining their respective lanes while the traffic signal remains green. The black SUV moves through the lower section of the frame while the white car continues in the rightmost lane, both following a consistent flow of traffic that is unobstructed by pedestrians or other vehicles, adhering to the right-of-way established by the green signal."
TR02789,true,vehicle_blocking_traffic,37.000,43.000,"A dark sedan traveling toward the camera fails to stop and collides with the rear driver's side of a white taxi SUV that had previously come to a stop in the middle of the intersection. The collision occurs because the taxi SUV created an unexpected hazard by stopping in an active travel lane, and the driver of the dark sedan lacked the situational awareness or braking distance necessary to avoid the stationary vehicle. The impact causes both vehicles to come to an immediate halt, obstructing the flow of traffic."
TR02797,true,vehicle_blocking_traffic,3.000,8.000,"A black sedan travels straight through the middle lane, maintaining a consistent speed and a safe following distance from the vehicle ahead. The car follows the flow of traffic in a free-flowing environment with no signals or obstructions, adhering to lane markings and continuing its path without any maneuvers or interactions with other road users."
TR02805,true,vehicle_blocking_traffic,3.560,7.220,"A black sedan initiates a left turn across an intersection, failing to yield the right-of-way to another black sedan traveling straight. This results in a T-bone collision at the center of the frame, which deflects the straight-moving vehicle toward the right and pushes the turning sedan toward the bottom right. The turning sedan subsequently collides with a parked silver station wagon, leaving all three vehicles stalled and obstructing the roadway. The root cause of the accident was the turning driver's failure to yield to oncoming traffic, making the collision inevitable once the turn was committed."
TR02813,true,vehicle_blocking_traffic,8.000,13.000,"A yellow car, which appears to be a taxi, travels straight along the roadway, maintaining a consistent speed and staying within its lane. The vehicle follows the general flow of light, free-flowing traffic, passing through the scene without any interaction with other vehicles or deviations from its path, demonstrating standard driving behavior in an unobstructed city road environment."
TR02821,true,vehicle_blocking_traffic,14.000,19.000,"A white car travels straight along the right side of the road, moving away from the camera at a steady pace. The vehicle maintains a consistent trajectory within its lane, reflecting a free-flowing traffic state with no obstructions or conflicting vehicles, allowing the driver to proceed without needing to decelerate or maneuver."
