video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR00214,true,road_spill_or_debris,0.240,3.500,"A black hatchback traveling straight from the bottom left collides violently in a T-bone fashion with a blue scooter that is crossing the intersection from left to right. The high-speed impact breaks the scooter apart and throws both riders from the vehicle, causing them to fly through the air and roll across the roadway amidst scattered debris. The hatchback drags the remains of the scooter forward across several lanes before eventually slowing down, an accident caused by a right-of-way conflict where the scooter crossed directly into the path of the oncoming car."
TR00215,true,road_spill_or_debris,3.000,4.500,"A green truck traveling from the right side of the frame to the left violently T-bones a silver sedan moving from the top to the bottom of the frame at the center of the intersection. The force of the impact pushes the silver sedan entirely out of the frame to the left, while a massive cloud of dust and debris is instantly generated. The collision is caused by the truck driver failing to yield to the silver sedan in an uncontrolled intersection, leading to a high-impact crash."
TR00216,true,road_spill_or_debris,2.510,4.850,"A blue mini truck and a white mini truck engage in a severe T-bone collision at the center of the intersection. The front of the blue truck strikes the side of the white truck, triggering a violent impact that generates a massive cloud of dust and debris. This collision causes the blue truck to deflect toward the bottom left of the frame and the white truck to deflect toward the bottom right. The accident was caused by the white mini truck failing to yield the right-of-way to the blue truck traveling on the main road, creating an unavoidable collision course."
TR00217,true,road_spill_or_debris,2.960,5.700,"A blue hatchback veers off the paved roadway and violently collides with the rear end of a parked blue-gray van. The force of the impact creates a large cloud of dust and debris, propelling both vehicles forward toward the right side of the frame in front of a building. The accident is caused by the driver of the hatchback losing control of the vehicle, leading it to travel at a high rate of speed across the dirt shoulder and strike the stationary van."
TR00218,true,road_spill_or_debris,3.000,3.730,"A black sedan traveling at an excessive speed strikes a raised central divider head-on, causing the vehicle to be launched into the air. The violent impact generates a shower of sparks and a cloud of debris as the car crashes down and slides across the wet road toward the left side of the frame. The anomaly was caused by the driver's failure to slow down and navigate the roundabout, maintaining a straight trajectory despite the poor nighttime visibility and foggy conditions."
TR00219,true,road_spill_or_debris,0.450,5.400,"A black sedan traveling from the bottom of the frame in lane 3 loses control on the wet road and violently crashes into the metal barricade separating lanes 3 and 4. The force of the impact destroys a section of the barrier and sends sparks and debris across the roadway. Following the collision, the vehicle involuntarily slides across the divider into lane 4, where it eventually stalls and remains stationary. The accident was caused by the driver traveling at an unsafe speed for the rainy conditions, leading to a loss of traction and an inability to maintain the lane."
TR00220,true,road_spill_or_debris,1.920,4.340,"A black motorcycle traveling straight in lane 2 suffers a severe head-on collision with a black sedan that has skidded out of control across the intersection. The impact is powerful enough to eject the motorcycle rider and scatter debris, including a purple umbrella, across the wet pavement. Both vehicles are dragged along the intersection by the momentum of the crash, a result of the sedan hydroplaning due to excessive speed on the rainy road surface, which caused the driver to lose traction and veer directly into the motorcycle's path."
TR00221,true,road_spill_or_debris,3.000,7.740,"A heavy truck traveling from the upper left veers off the roadway and crashes head-on into a small white building on the right side of the frame. The violent impact causes the structure to collapse and triggers a massive explosion of dust, debris, and smoke that rapidly expands across the area. The crash is caused by the truck driver's failure to maintain control and stay within the designated traffic lanes, leading to a catastrophic collision with the roadside building."
TR00222,true,road_spill_or_debris,3.000,3.410,"A white car enters from the top right of the frame at an excessive rate of speed and is involved in a violent head-on collision on the background road. The force of the impact generates a massive, billowing cloud of dust and debris that completely obscures the vehicle and the immediate crash site. The root cause of the anomaly is the driver's unsafe speed, which, combined with the poor visibility caused by foggy and hazy weather conditions, led to a loss of control and the subsequent collision."
TR00223,true,road_spill_or_debris,0.280,8.240,"A brown sedan performs an unsafe lane change from the fifth to the fourth lane, cutting directly into the path of a trailing truck. At 00:03.90, the truck is unable to stop and rear-ends the sedan, pushing it forward until 00:06.30, when the sedan collides head-on with yellow impact attenuators on the divider between the third and fourth lanes. The crash generates a large cloud of dust and debris, leaving the sedan severely damaged while the truck continues driving forward in the fourth lane. The root cause of the accident was the sedan driver's failure to yield the right-of-way, which left the truck driver with insufficient time to react."
TR00224,true,road_spill_or_debris,3.000,6.400,"A white sedan traveling at an excessively high speed crashes head-on into a concrete toll booth column separating lanes three and four. The violent impact causes the vehicle to launch into the air, flip over, and scatter debris across the plaza before coming to a rest upside down in lane four. This anomaly was caused by the driver's failure to reduce speed and maintain proper lane alignment while attempting to change lanes upon approaching the toll infrastructure."
TR00225,true,road_spill_or_debris,2.630,3.160,"A white SUV traveling at a high speed in the fifth lane fails to maintain a safe following distance and collides with the rear end of a red truck. The force of the impact causes the SUV to become physically wedged against the back of the truck, creating a cloud of dust and scattering debris across the roadway. The root cause of the anomaly is the SUV driver's failure to control their speed and yield to the slower-moving truck ahead, which had the right-of-way."
TR00226,true,road_spill_or_debris,3.000,5.640,"A black sedan traveling from the top of the frame loses control and crashes head-on into a stationary pole located near a parked white sedan. The violent impact generates visible sparks and a cloud of dust and debris, resulting in severe front-end damage to the vehicle. The accident is caused by the driver's failure to maintain their lane and a subsequent loss of vehicle control, leading the sedan to veer off the roadway."
TR00227,true,road_spill_or_debris,0.100,3.790,"A black sedan traveling on a highway fails to navigate a lane split and collides head-on with a guardrail and crash attenuator in the gore area. The violent impact causes a burst of debris and water, lifting the rear of the car and causing it to flip over before coming to a complete stop. The crash is caused by driver error, specifically the failure to maintain a proper lane assignment, which resulted in the vehicle driving directly into the stationary barrier."
TR00228,true,road_spill_or_debris,2.000,8.000,"A red truck traveling on a wet highway loses control and swerves violently across multiple lanes, jackknifing as it crashes into the outer guardrail. The force of the impact causes the truck to breach the barrier and plummet off the elevated roadway, leaving a trail of debris scattered across the lanes. The accident was caused by a severe loss of traction, likely due to hydroplaning on the rain-slicked road surface, which made the vehicle's trajectory impossible to recover."
TR00229,true,road_spill_or_debris,3.000,4.990,"A white truck traveling straight through the intersection collides with a motorcycle crossing from left to right in a T-bone collision. The forceful impact shatters parts of the motorcycle and throws the rider to the ground, causing the vehicle to stall and leave debris scattered across the roadway. The collision is caused by the motorcycle rider failing to yield the right-of-way to the truck, which was proceeding on a green light that transitioned to orange. Despite initiating hard braking that left prominent skid marks, the truck was unable to avoid the impact."
TR00230,true,road_spill_or_debris,2.410,4.900,"A red truck traveling straight from the right collides with another red truck attempting a left turn at the center of the intersection in a T-bone collision. The heavy impact generates a massive cloud of dust and debris, causing both vehicles to be violently displaced. The collision is caused by the left-turning truck's failure to yield the right-of-way to the straight-moving vehicle, a mistake likely exacerbated by poor nighttime visibility and severe overhead glare."
TR00231,true,road_spill_or_debris,1.620,1.880,"A gray SUV collides with the rear of a gray hatchback that is stationary at a red light in the second lane from the left. The impact is a direct rear-end collision caused by the SUV driver's failure to slow down or maintain a safe following distance, likely exacerbated by the wet, reflective road surface which reduced braking efficiency. This collision results in debris scattering across the roadway and immediately shoves the stationary hatchback forward into the intersection."
TR00232,true,road_spill_or_debris,1.910,6.060,"A red truck moving downward along the road attempts to turn right but loses control, veering into a barrier on its left side. The force of the collision causes the truck's container to detach and overturn to the left, kicking up a cloud of dust and debris. This anomaly is caused by the driver operating the vehicle at an unsafe speed for the nighttime road conditions, specifically while navigating the curve and speed bump, which led to the loss of vehicle stability."
TR00233,true,road_spill_or_debris,1.470,7.080,"A white SUV enters the intersection from the bottom of the frame and illegally drives through a red light, resulting in a violent T-bone collision with a motorcycle rider at the center of the intersection. The force of the impact throws the rider off the motorcycle and scatters debris across the roadway, after which the white SUV skids and stalls. The accident is caused by the SUV driver's failure to stop for the red signal, which deprived the motorcycle rider of the right-of-way and made the collision inevitable."
TR00234,true,road_spill_or_debris,0.110,13.480,"A white truck rear-ends a red truck, triggering a multi-vehicle pile-up where the white truck is pushed into a white car in the adjacent lane. The force of these consecutive impacts causes both the red and white trucks to lose control and violently crash through the central median barrier, crossing into the opposite lanes of traffic. The vehicles eventually come to a complete stop in the opposing lanes, generating a large cloud of dust and debris that obstructs the roadway. The primary cause of the anomaly was the white truck's failure to maintain a safe following distance, leading to the initial collision and the subsequent loss of vehicle control."
TR00235,true,road_spill_or_debris,3.000,8.990,"A white sedan traveling in the ongoing lanes suddenly swerves left, crossing into the oncoming traffic lanes and colliding head-on with a white SUV traveling straight. The force of the impact causes both vehicles to deflect violently and spin across the roadway, scattering debris across multiple lanes before they both come to a complete stall by 00:09.35. The accident is caused by the white sedan driver executing an illegal lane change into opposing traffic, which violated the right-of-way of the white SUV and made the collision unavoidable."
TR00236,true,road_spill_or_debris,1.890,3.720,"A black motorcycle enters the intersection from the bottom right and strikes the side of a white sedan moving straight, resulting in a violent T-bone collision. The force of the impact ejects the motorcyclist into the air and scatters debris across the roadway. This accident is caused by a failure to yield the right-of-way, as the motorcycle entered the intersection perpendicular to the sedan's path without stopping, making the collision unavoidable."
TR00237,true,road_spill_or_debris,3.000,30.000,"A white car enters from the right and crashes head-on into the building's glass partition door, causing the glass to shatter instantly and sending debris into the lobby. The vehicle comes to a halt partially inside the building, remaining lodged in the entrance. The incident was caused by the driver losing control of the vehicle, likely due to excessive speed or accidental acceleration while navigating the pedestrian walkway. Shortly after the impact, a man rushes from inside the building to the vehicle to open the door and attempt to manage the situation."
TR00238,true,road_spill_or_debris,3.000,5.110,"A gray sedan traveling in the fifth lane crashes violently into a physical road divider and its attached traffic sign. The impact causes significant front-end damage and scatters debris across the roadway. This collision is caused by the driver speeding and failing to maintain proper control of the vehicle, leading them to deviate from the designated lane and strike the stationary infrastructure."
TR00240,true,road_spill_or_debris,1.090,2.830,"A T-bone collision occurs at the intersection between a red truck loaded with stacked wooden boards and another red truck with its load covered by a white cloth. The impact is violent, generating a cloud of dust and debris as the two vehicles crash from the side. This anomaly is caused by a right-of-way violation, as one of the trucks fails to stop for a clearly visible red traffic light, crossing directly into the path of the other vehicle."
TR00241,true,road_spill_or_debris,2.770,6.830,"A red and green truck collides with a white truck in a left-turn collision within the intersection. The force of the impact pushes both vehicles toward the upper part of the frame, generating a cloud of dust and debris before they come to a complete stall. This collision, caused by a failure to yield the right-of-way during the turning maneuver, obstructs the roadway and forces a white sedan approaching from the bottom of the frame to stop and wait."
TR00242,true,road_spill_or_debris,0.400,2.670,"A white bus traveling from right to left collides with the underside of a height barrier overpass, causing the roof of the vehicle to scrape violently against the structure. This impact results in visible damage and causes debris to fall from the roof as the bus continues its forward momentum. The collision is caused by driver error, as the operator failed to correctly judge the height of the bus relative to the clearance of the barrier, attempting to pass through a structure that the vehicle exceeded in height."
TR00243,true,road_spill_or_debris,2.500,6.000,"A white box truck suddenly loses control and swerves sharply to the right, tipping over onto its left side and sliding violently across multiple lanes of traffic. The vehicle generates a large cloud of dust and debris as it scrapes the pavement, eventually coming to a complete stop against the concrete median barrier. The root cause of the anomaly is a sudden loss of vehicle control, which caused the truck to tip over and obstruct a significant portion of the highway, forcing nearby drivers to brake sharply to avoid a collision."
TR00244,true,road_spill_or_debris,3.000,4.540,"A white sedan pulls forward to execute a right turn onto a main road and is struck by a red truck traveling straight, resulting in a violent T-bone collision. The impact occurs on the driver's side of the sedan, causing a spray of debris and sending the sedan spinning out of control. The root cause of the accident is the white sedan driver's failure to yield the right-of-way to the oncoming truck, likely due to a misjudgment of the truck's speed or distance."
TR00245,true,road_spill_or_debris,1.740,5.880,"A truck traveling from top to bottom collides head-on with the central median barrier, creating a significant cloud of dust and debris. The collision is caused by the truck driver losing control or failing to maintain their lane, drifting across the road until they strike the infrastructure. During the impact, a trailing white car is forced to take evasive action, changing lanes from the second to the first lane from the left to avoid the crashing vehicle."
TR00246,true,road_spill_or_debris,2.790,6.170,"A white sedan suddenly loses control and collides head-on into the metal median divider, causing the vehicle to flip completely over and slide across the roadway. The violent impact destroys a section of the barrier and generates a shower of sparks and debris as the car skids upside down toward a pedestrian crosswalk. The root cause of the anomaly is the driver's severe loss of control and failure to maintain their lane, which led to the unavoidable collision with the road infrastructure."
TR00247,true,road_spill_or_debris,3.000,6.400,"A white SUV traveling at high speed collides head-on with a concrete divider at the toll plaza, causing the vehicle to flip over and scatter debris across the roadway. The collision is caused by the driver's excessive speed and failure to align the vehicle with an open toll lane, resulting in a violent impact that leaves the SUV overturned and stalled."
TR00248,true,road_spill_or_debris,3.000,4.790,"A large truck traveling straight in the middle lane T-bones a black sedan that has failed to yield while attempting a right lane change. The forceful impact causes the black sedan to roll over and veer toward the right side of the highway and the chevron-marked gore area, creating a large cloud of dust and debris. The root cause of the accident is the sedan driver's unsafe lane change, which placed the vehicle directly in the path of the truck, making the collision unavoidable."
TR00249,true,road_spill_or_debris,3.000,4.210,"A silver sedan entering from the right at a high rate of speed violently T-bones a silver SUV that is driving straight through the intersection. The force of the impact generates a massive cloud of dust and debris, causing the silver SUV to be launched and overturn toward the top right of the frame. The collision is caused by the silver sedan's excessive speed and failure to yield the right-of-way to the SUV, which was already established in the intersection."
TR00250,true,road_spill_or_debris,1.570,2.850,"A white sedan and a gray sedan enter an uncontrolled intersection simultaneously and engage in a severe T-bone collision, with the white sedan striking the side of the gray sedan. The impact is violent enough to generate a massive cloud of dust and scatter debris across the roadway. This anomaly was caused by a mutual failure of both drivers to yield the right-of-way or reduce their speed before entering the junction, making the collision inevitable."
TR00251,true,road_spill_or_debris,0.750,2.260,"A white sedan loses control and veers off the roadway, running directly over a landscaped median island before colliding head-on with a white object on the sidewalk. The force of the impact generates a significant cloud of dust, smoke, and debris. This anomaly is caused by the driver's failure to maintain their lane or navigate the road layout, leading to an uncontrolled exit from the paved surface."
TR00252,true,road_spill_or_debris,1.000,1.780,"A black SUV and a motorcycle collide violently in a left-turn collision at the intersection, creating a cloud of dust and debris as the rider is thrown to the ground. The crash is caused by a failure to yield the right-of-way at the 4-way intersection, where the conflicting trajectories of the two vehicles made the impact inevitable."
TR00253,true,road_spill_or_debris,3.000,9.000,"A white car traveling along the road suddenly loses control and veers sharply to the right, mounting the curb and crashing into a large planter on the sidewalk. A pedestrian standing nearby, preoccupied with a mobile phone, is nearly struck and jumps backward in shock as the impact sends a cloud of dust and debris into the air. The accident is caused by the driver's failure to maintain their lane, resulting in an erratic maneuver that drove the vehicle off the roadway and into the pedestrian area."
TR00254,true,road_spill_or_debris,0.570,3.840,"A gray sedan traveling along the demarcation of the third and fourth lanes collides head-on with a striped road divider on the right side of the tunnel. The force of this initial impact causes the vehicle to deflect sharply across all traffic lanes toward the left, where it strikes the blue and white tunnel wall in a secondary head-on collision. This sequence of events is caused by the driver's failure to maintain their lane and avoid the stationary structural hazard, resulting in significant vehicle damage and debris scattered across the roadway."
TR00255,true,road_spill_or_debris,1.060,5.440,"A black car traveling at high speed from right to left crosses the intersection and collides head-on with a signpost on the raised landscaped median. The impact with the curb causes the vehicle to launch into the air and flip over completely, kicking up a cloud of dust and debris before landing upside down and stalling in lane 2. This severe single-vehicle accident was caused by the driver losing control and failing to maintain the designated lane, leading them to drive directly into the median."
TR00256,true,road_spill_or_debris,0.170,6.940,"A blue sedan enters the frame and deviates from its travel path, colliding violently with the roadside barrier. This impact causes the driver to lose control, deflecting the vehicle back onto the active highway where it swerves across multiple lanes and eventually comes to a stop in a middle traffic lane. The collision scatters debris across the roadway and creates a significant hazard for other drivers, resulting from the driver's failure to maintain their lane and subsequent loss of vehicle control."
TR00257,true,road_spill_or_debris,2.500,6.970,"A black sedan attempts to merge or cross the path of a large red dump truck, resulting in a severe T-bone collision. The front of the red truck strikes the side of the sedan, rotating the vehicle perpendicular to the truck's path and pushing it sideways and backwards until it is crushed against the raised curb of the median. The collision, caused by the sedan driver's failure to yield the right-of-way to the established truck in the adjacent lane, kicks up a cloud of dust and debris before both vehicles come to a stop."
TR00258,true,road_spill_or_debris,3.000,4.340,"A black sedan enters the frame from the right at an excessively high speed and violently crashes into a barrier on the left side of the toll plaza. The force of the impact is so severe that the vehicle is launched into the air and flies off-camera, creating a large cloud of dust and debris. The collision is caused by the driver's failure to decelerate and maintain control while approaching a regulated checkpoint, violating the safety requirements of the controlled zone."
